name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift
HPPSC070A_J085307.3+135337,blue,133.280702,13.893691,46.458,,168.711,103.1,43.5,,14.196,13.732,9.885,8.105,16.353,15.595,15.036,0.219519
HPPSC070A_J155912.5+204548,blue,239.80227,20.763437,514.657,,,,,,10.85,10.808,8.458,6.166,12.982,12.148,11.501,0.014834
HPPSC070A_J004005.6+413439,blue,10.023649,41.577524,55.778,,,46.9,,,14.318,14.024,10.571,8.292,15.991,15.252,14.781,0.13959
HPPSC070A_J172325.1+363024,blue,260.854748,36.506768,301.822,,897.617,484.2,277.5,130.7,11.904,11.809,8.458,6.213,14.086,13.441,12.888,0.027833
HPPSC070A_J033211.0-275639,blue,53.045986,-27.944058,5.951,18.025,34.738,31.3,,,15.852,15.767,12.296,9.027,,,,0.6752
HPPSC070A_J033250.6-275421,blue,53.211023,-27.905817,3.596,7.642,12.509,,,,16.385,16.197,12.43,9.335,,,,0.1256
HPPSC070A_J123330.3+083917,blue,188.376489,8.654655,1699.798,1301.993,1310.912,635.2,376.6,,11.899,11.633,6.599,3.56,14.904,14.218,13.946,0.004063
HPPSC070A_J122212.5+070838,blue,185.552281,7.143971,1040.768,,1477.944,,,,,,,,14.15,13.512,12.918,0.002899
HPPSC070A_J171420.0+531029,blue,258.583351,53.174622,5509.846,,,,,,,,,,14.773,13.837,13.302,0.052366
HPPSC070A_J033235.2-275533,blue,53.146681,-27.925826,80.047,143.134,289.03,180.3,87.9,35.7,13.452,13.292,9.955,8.452,15.349,14.437,13.897,0.036869
HPPSC070A_J004122.4-095503,blue,10.343351,-9.917446,70.987,90.78,,75.6,,,14.329,14.027,10.43,8.412,16.661,15.067,14.577,0.095287
HPPSC070A_J054727.4+005400,blue,86.864245,0.900052,152.31,277.131,286.536,157.3,,,13.647,13.241,9.228,7.521,16.49,15.18,14.599,0.11869
HPPSC070A_J083817.5+305454,blue,129.573069,30.914986,339.331,485.728,660.444,,,,,,,,14.442,13.747,13.25,0.047652
HPPSC070A_J130905.5+113804,blue,197.273237,11.634322,197.11,,,,,,10.491,9.528,6.856,4.614,13.243,12.535,12.177,0.025137
HPPSC070A_J151548.3+200120,blue,228.951571,20.02223,3581.866,3755.396,2582.131,909.9,321.3,104.7,11.331,10.864,6.271,3.418,14.1,13.234,12.727,0.036298
HPPSC070A_J084904.6+445322,blue,132.269414,44.889383,7.056,,33.05,,,,15.191,14.968,11.878,9.104,,,,0.37
HPPSC070A_J131305.7-110743,blue,198.274145,-11.128561,95.439,115.189,115.858,60.6,,,11.166,10.002,6.739,4.453,14.022,13.355,12.548,0.034267
HPPSC070A_J152005.5+201605,blue,230.023053,20.268065,20.207,,,,,,14.829,13.825,10.985,8.173,,,,1.574
HPPSC070A_J072343.5+332630,blue,110.931394,33.441758,7048.274,7259.068,5803.454,,,,10.354,9.993,5.269,2.245,12.553,11.758,11.484,0.01354
HPPSC070A_J014430.7+170608,blue,26.127973,17.102127,14724.902,13429.93,7616.199,2745.4,1017.2,327.1,11.517,10.892,6.654,2.789,13.48,12.676,12.302,0.027719
HPPSC070A_J034355.6-381633,blue,55.981707,-38.275943,63.255,95.968,97.032,57.2,,,14.404,14.163,10.193,8.457,16.413,15.871,14.983,0.085326
HPPSC070A_J090412.5-362701,blue,136.052375,-36.450159,12865.995,13014.706,7926.96,2669.4,904.7,270.1,10.776,9.055,5.446,2.494,14.259,13.406,12.592,0.059641
HPPSC070A_J053752.3-091651,blue,84.467961,-9.280714,218.139,306.781,277.411,148.4,,,14.923,14.494,10.583,8.765,,,,0.124898
HPPSC070A_J031114.6-085519,blue,47.811056,-8.921916,1685.703,2375.535,2928.99,,,,10.096,9.892,6.579,3.895,12.881,11.94,11.515,0.013515
HPPSC070A_J010645.3+063801,blue,16.68907,6.633537,159.66,,,,,,11.957,11.032,7.163,4.532,14.426,13.716,13.217,0.041
HPPSC070A_J130413.0-053305,blue,196.054529,-5.551396,926.31,1022.139,908.536,558,308.9,,9.745,9.375,6.344,3.604,12.301,11.607,11.268,0.003696
HPPSC070A_J103342.8+210741,blue,158.428511,21.127986,172.079,254.762,234.872,116.3,49.2,,13.312,13.07,9.687,7.075,15.622,14.129,13.609,0.105405
HPPSC070A_J125815.4+280517,blue,194.564313,28.087989,112.062,174.201,169.688,89.4,,,14.499,14.007,10.133,7.7,16.844,15.785,15.366,0.1578
HPPSC070A_J151641.5+070147,blue,229.173259,7.029799,48.12,84.182,91.74,44.4,,,12.223,12.314,11.231,8.646,14.098,13.353,12.949,0.031322
HPPSC070A_J124232.7+322932,blue,190.636279,32.492136,44.705,86.524,90.164,69.4,,,14.274,13.883,10.049,8.082,15.932,15.531,14.774,0.155159
HPPSC070A_J212439.3+505826,blue,321.163763,50.973935,231.414,,,,,,9.567,8.679,6.31,4.143,13.273,12.38,11.368,0.02
HPPSC070A_J151427.1+363733,blue,228.613093,36.625876,8.561,28.092,38.825,35.8,,,15.212,14.844,11.954,9.475,,,,0.40276
HPPSC070A_J033222.6-274935,blue,53.094453,-27.826409,4.555,12.218,33.075,43.7,,,,,,,,,,0.7329
HPPSC070A_J033206.8-274921,blue,53.028698,-27.822388,4.777,,,,,,,,,,,,,0.65331
HPPSC070A_J021009.6+391124,blue,32.540271,39.190031,10649.558,17007.52,22234.85,10143.6,4420.6,1604.5,9.389,9.033,4.591,2.487,12.402,11.304,11.134,0.017926
HPPSC070A_J033241.7-275249,blue,53.174008,-27.880189,4.35,8.303,15.051,,,,17.34,16.545,12.799,9.572,,,,0.3669
HPPSC070A_J033818.0+011031,blue,54.575171,1.175265,217.304,315.284,351.736,184.1,,,13.31,13.112,9.55,6.966,15.394,14.443,14.178,0.039862
HPPSC070A_J130042.7+274817,blue,195.178135,27.804619,22.729,32.781,63.957,,,,16.349,15.862,12.357,8.738,,,,0.29743
HPPSC070A_J160823.5+232825,blue,242.097952,23.473546,1250.277,1706.676,1444.55,651.2,,,12.304,11.977,7.803,5.046,14.549,13.714,13.178,0.040272
HPPSC070A_J024447.7-243050,blue,41.199126,-24.513959,88.467,,,46.6,,,11.018,10.832,8.712,6.426,13.163,12.441,12.095,0.023526
HPPSC070A_J200055.7-181028,blue,300.232374,-18.174334,892.687,,659.005,253.3,112.2,,9.284,8.116,5.163,2.904,12.869,11.659,10.484,0.037119
HPPSC070A_J130002.5+273646,blue,195.010416,27.612876,31.119,71.514,107.351,58.9,,,14.73,14.521,10.612,8.891,,,,0.112908
HPPSC070A_J123854.6-271828,blue,189.727619,-27.307881,463.504,,1020.324,606.1,323.7,149.7,10.094,9.011,5.97,3.779,13.091,12.154,11.332,0.025024
HPPSC070A_J121432.0+054928,blue,183.633564,5.824498,45.346,78.193,159.452,102.9,,,13.912,13.708,9.984,8.351,15.945,15.382,14.776,0.079618
HPPSC070A_J033252.0-274230,blue,53.216872,-27.708234,7.307,18.993,36.491,33.6,,,15.491,15.019,12.337,9.546,,,,1.022
HPPSC070A_J224940.0-485058,blue,342.416704,-48.849443,8108.454,7895.703,4819.54,1816.9,687.1,223.6,11.144,10.668,6.179,2.593,13.555,12.726,12.108,0.043033
HPPSC070A_J162843.0+222348,blue,247.17937,22.396641,744.34,1009.811,956.747,406,157.1,60.7,12.562,12.242,7.976,5.843,15.092,14.249,13.636,0.034276
HPPSC070A_J033225.9-274431,blue,53.108139,-27.741984,3.903,7.411,,,,,17.401,17.051,13.198,9.437,,,,0.868
HPPSC070A_J004512.8+422407,blue,11.303549,42.401869,139.33,262.356,,218.9,100.3,,13.061,12.786,9.096,7.354,15.089,14.168,13.756,0.12046
HPPSC070A_J042242.8-403602,blue,65.67872,-40.600655,10037.459,15235.347,14523.558,,,,10.065,9.641,5.64,2.826,13.121,12.207,11.664,0.020384
HPPSC070A_J033246.6-275414,blue,53.194171,-27.903879,2.118,6.677,17.05,,,,15.311,15.325,13.083,9.059,,,,0.664
HPPSC070A_J004034.7+413150,blue,10.144902,41.530684,30.47,,68.322,29.2,,,15.802,15.356,11.014,8.512,,,,0.177
HPPSC070A_J153414.2+571704,blue,233.55924,57.284391,202.682,,,,,,14.526,13.521,8.872,5.451,16.584,15.237,15.059,0.011438
HPPSC070A_J163309.1-153341,blue,248.288106,-15.561503,1245.982,,1612.281,637.9,250,,11.705,11.421,7.516,4.866,14.722,13.669,12.814,0.027075
HPPSC070A_J094256.8+465820,blue,145.736945,46.972316,7.596,19.493,30.199,,,,15.955,15.982,11.649,8.782,,,,0.53
HPPSC070A_J125823.9+271621,blue,194.599597,27.272456,72.832,144.579,172.978,91,44.8,,14.368,14.031,9.912,7.857,16.288,15.975,15.292,0.1208
HPPSC070A_J122610.8+130646,blue,186.545266,13.112742,864.48,,,,,,,,,,15.688,15.073,14.201,0.001209
HPPSC070A_J121417.7+140312,blue,183.573915,14.053329,123.907,71.812,,,,,9.928,8.809,5.987,3.721,13.152,12.3,11.292,0.0809
HPPSC070A_J181339.6-574331,blue,273.415103,-57.725416,13387.188,14498.229,12682.406,4339.8,1710.6,602.9,9.812,9.323,4.486,1.622,13.232,12.493,11.6,0.017345
HPPSC070A_J082001.8+505040,blue,125.007542,50.844519,74.824,70.986,64.475,,,,15.805,14.281,10.266,7.074,,,,0.217338
HPPSC070A_J120402.4-784955,blue,181.010268,-78.832011,1021.661,,1564.547,,,,12.045,11.677,7.194,5.27,14.7,13.742,13.196,0.070812
HPPSC070A_J065940.2-631751,blue,104.917842,-63.297513,6883.682,7449.359,4991.059,1880.6,701.7,237.6,10.741,10.374,5.934,2.801,13.044,12.185,11.604,0.022956
HPPSC070A_J091339.4+295933,blue,138.414348,29.99257,47.695,,,,,,10.343,10.398,9.711,8.302,12.32,11.619,11.281,0.022515
HPPSC070A_J125605.7+271644,blue,194.023789,27.279021,48.87,60.238,49.037,59.7,,,15.784,15.924,12.079,8.925,,,,0.32133
HPPSC070A_J104352.7+064525,blue,160.969641,6.75701,55.154,148.491,358.131,,,,12.603,12.562,9.496,8.112,14.757,14.039,13.628,0.026985
HPPSC070A_J162839.1+393311,blue,247.163235,39.552975,79.877,139.356,138.743,66.9,,,,,,,13.694,12.867,12.678,0.027032
HPPSC070A_J061536.4+710216,blue,93.901992,71.03764,2966.804,2178.343,1722.642,570.8,254.7,,9.248,8.38,,,11.979,11.004,10.646,0.013509
HPPSC070A_J033230.4-275306,blue,53.126735,-27.884877,7.66,15.111,,30.5,,,17.074,16.763,12.474,9.276,,,,0.65
HPPSC070A_J151637.0+002907,blue,229.154233,0.485312,26.125,,79.345,,,,14.913,14.464,10.774,8.844,,,,0.152942
HPPSC070A_J181611.6+423936,blue,274.048493,42.659925,472.041,,471.418,189.2,,,,,,,14.32,13.448,12.932,0.041205
HPPSC070A_J044639.0+250121,blue,71.662859,25.022434,102.404,,,,,,13.527,13.099,9.825,7.791,16.189,14.999,14.356,-0.001569
HPPSC070A_J150645.8+034622,blue,226.690874,3.772729,268.839,443.509,650.306,382.6,192.2,87,11.619,11.181,7.762,5.627,13.948,13.123,12.548,0.033977
HPPSC070A_J033219.9-274123,blue,53.083204,-27.689699,14.995,17.916,,,,,15.691,15.006,11.553,8.446,,,,0.229
HPPSC070A_J132548.6-113637,blue,201.452876,-11.61039,47.147,40.896,,,,,16.022,15.419,10.351,6.899,,,,0.003903
HPPSC070A_J130125.4+273105,blue,195.356031,27.517989,31.3,75.497,81.575,49.1,,,15.162,14.737,10.779,8.289,17.214,16.351,15.893,0.1589
HPPSC070A_J130134.4+274752,blue,195.393596,27.797754,23.458,,,38.4,,,16.114,15.361,12.286,8.834,,,,0.26943
HPPSC070A_J064011.6-255343,blue,100.04858,-25.895409,1986.573,,1498.965,,,,9.669,8.921,5.745,2.956,12.71,11.702,10.913,0.02485
HPPSC070A_J125152.4+490328,blue,192.968708,49.057725,21.66,,,,,,16.586,15.789,11.376,7.912,,,,0.024337
HPPSC070A_J052627.2-211712,blue,81.613517,-21.286761,121.346,,,,,,11.257,10.547,7.438,4.619,13.799,13.1,12.687,0.027756
HPPSC070A_J012612.0-052910,blue,21.550213,-5.48606,35.238,,210.507,,,,17.602,16.641,11.202,6.209,,,,2.937
HPPSC070A_J164740.0-151132,blue,251.916731,-15.192089,190.641,,,329.7,148.6,,12.036,11.899,8.636,7.128,14.297,13.49,12.897,0.05848
HPPSC070A_J125751.6+273749,blue,194.465198,27.630413,94.635,154.552,156.2,87.7,,,14.555,14.009,9.671,7.688,16.609,15.798,15.089,0.1577
HPPSC070A_J111113.2+284148,blue,167.805176,28.696556,120.328,229.133,308.487,,,,11.055,10.864,8.765,6.96,13.06,12.255,11.827,0.029367
HPPSC070A_J101553.3+065750,blue,153.972375,6.963846,35.837,55.592,,,,,11.63,11.697,10.422,8.436,13.818,13.223,12.613,0.028123
HPPSC070A_J153638.4+543331,blue,234.16002,54.558655,60.235,63.234,92.351,,,,10.168,9.289,6.946,5.022,13.531,12.588,11.636,0.038934
HPPSC070A_J041821.4+380136,blue,64.589427,38.026744,281.208,,560.17,,,,9.897,8.996,6.628,4.472,14.269,13.03,11.937,0.0485
HPPSC070A_J022814.6+311841,blue,37.06089,31.31132,1446.897,,,,,,8.924,7.807,4.68,2.343,12.919,11.917,11.132,0.016652
HPPSC070A_J015024.3+130916,blue,27.601508,13.154528,24.887,48.55,88.338,,,,14.274,13.868,10.855,8.638,16.166,15.699,14.856,0.158162
HPPSC070A_J000243.1-002436,blue,0.679701,-0.410081,27.516,,,,,,14.075,13.827,10.985,8.654,16.35,15.024,14.434,0.084543
HPPSC070A_J125936.3+272941,blue,194.901515,27.494798,30.236,70.877,,37.9,,,15.611,15.001,10.92,8.814,,,,0.11111
HPPSC070A_J133729.4-295028,blue,204.372825,-29.840985,700.759,,903.827,426.5,,,12.534,12.208,8.182,5.406,14.946,14.019,13.595,0.045752
HPPSC070A_J184312.6+603913,blue,280.802659,60.653546,9107.417,12173.242,11592.883,4968.6,2681.7,,9.775,9.49,5.288,2.45,12.232,11.259,10.715,0.013226
HPPSC070A_J033236.3-274258,blue,53.15154,-27.716101,2.279,3.469,,,,,,,,,,,,0.9667
HPPSC070A_J121906.8+142637,blue,184.778328,14.443494,27.648,59.186,72.138,,,,14.511,14.18,10.856,8.17,,,,0.105765
HPPSC070A_J130036.2+280054,blue,195.150978,28.014933,33.342,58.894,80.658,54.3,,,15.05,14.356,10.36,8.844,16.823,16.294,15.544,0.2987
HPPSC070A_J151553.2+200219,blue,228.971765,20.038534,102.884,176.686,214.333,,41.2,,14.073,13.823,10.465,8.648,15.288,14.552,14.159,0.075562
HPPSC070A_J042312.3+362337,blue,65.801562,36.39356,150.86,307.948,479.547,255.7,128.7,,11.635,11.571,8.983,7.336,13.705,13.053,12.578,0.019917
HPPSC070A_J033227.7-274603,blue,53.11568,-27.767499,3.845,8.603,20.579,18.3,,,16.053,16.104,13.065,9.561,,,,0.67
HPPSC070A_J033230.1-274302,blue,53.125456,-27.717197,3.414,5.572,,,,,17.395,16.396,13.156,8.92,,,,1.34
HPPSC070A_J033200.3-274536,blue,53.001308,-27.760138,3.057,3.681,,,,,17.111,16.726,12.949,9.636,,,,0.8632
HPPSC070A_J140317.3-060141,blue,210.822232,-6.027952,38.78,71.288,106.697,,,,13.876,13.727,10.289,8.7,15.87,15.092,14.562,0.088928
HPPSC070A_J081058.4+760244,blue,122.743429,76.045568,121.228,79.58,40.265,,,,9.211,8.234,5.928,3.964,12.976,12.088,10.917,0.1
HPPSC070A_J033220.2-274447,blue,53.084152,-27.746437,4.199,6.716,,,,,,,,,,,,0.481
HPPSC070A_J060235.4+220153,blue,90.64774,22.031411,3177.328,,3470.758,1367.8,545.5,201.4,11.362,11.058,7.113,4.69,14.44,13.356,12.363,0.008669
HPPSC070A_J094302.5+465929,blue,145.760545,46.991317,14.644,18.695,,,,,,,,,,,,0.41
HPPSC070A_J232721.9+152437,blue,351.84158,15.410265,143.894,,222.055,,,,10.972,10.358,7.648,5.185,13.207,12.464,11.821,0.045717
HPPSC070A_J193132.7+181516,blue,292.886409,18.254575,268.042,,,,,,,,,,,,,0.025
HPPSC070A_J121457.4+361634,blue,183.73931,36.276103,40.557,88.924,143.673,,,,14.237,13.934,10.327,8.669,16.098,15.571,14.784,0.125172
HPPSC070A_J033224.6-275443,blue,53.102841,-27.911972,12.08,22.7,,17.2,,,15.923,15.597,11.632,9.115,,,,0.1234
HPPSC070A_J033203.4-274529,blue,53.014159,-27.758028,3.232,5.294,,,,,17.03,16.547,12.517,9.481,,,,0.5344
HPPSC070A_J033220.4-275222,blue,53.085126,-27.872839,11.848,,29.166,,,,16.366,15.747,11.493,9.092,,,,0.3436
HPPSC070A_J033224.2-275257,blue,53.101085,-27.882483,1.785,1.956,,,,,,,,,,,,0.701
HPPSC070A_J123624.4+130920,blue,189.101811,13.155504,25.654,58.822,73.2,41.2,,,14.986,14.818,10.945,8.324,17.042,16.083,15.685,0.094118
HPPSC070A_J001010.1-004604,blue,2.542215,-0.767742,8.171,14.438,21.827,,,,15.721,15.14,12.166,8.427,,,,0.243115
HPPSC070A_J033205.3-274253,blue,53.022112,-27.714816,3.618,7.488,,,,,17.605,16.893,12.73,9.051,,,,0.5477
HPPSC070A_J130005.5+274826,blue,195.023087,27.80727,23.039,38.093,,,,,12.181,12.252,11.405,8.889,13.961,13.449,13.048,0.021992
HPPSC070A_J033209.3-274148,blue,53.039002,-27.696711,3.257,7.342,11.305,,,,16.768,16.396,12.576,9.622,,,,0.2473
HPPSC070A_J025433.5-100141,blue,43.639785,-10.02809,2210.726,2183.839,1933.748,686.9,338.4,,10.838,10.659,6.775,3.487,13.5,13.057,12.413,0.005007
HPPSC070A_J071624.9+095900,blue,109.103976,9.983331,1247.392,,2382.548,991.2,397.8,132.5,11.38,11.204,6.892,4.929,13.428,12.719,13.348,0.028576
HPPSC070A_J203717.5+253139,blue,309.323125,25.527401,5606.396,6832.348,6921.733,,,,10.815,10.367,5.705,2.931,13.452,12.704,12.381,0.033697
HPPSC070A_J091129.9+452808,blue,137.874705,45.468774,391.596,,453.198,,63.5,,11.929,11.305,7.758,5.278,13.816,12.997,12.532,0.026782
HPPSC070A_J074912.2-262335,blue,117.300912,-26.393052,303.662,,,314,,,9.441,9.382,8.223,6.906,12.461,11.529,10.992,0.00887
HPPSC070A_J185318.9+330359,blue,283.328918,33.066368,193.177,,,330.5,204.3,103.4,12.821,12.767,8.864,6.704,15.27,14.604,14.368,0.017075
HPPSC070A_J125651.1+265356,blue,194.21318,26.89892,270.77,510.244,804.282,412.3,181,,11.99,11.79,8.163,6.027,14.214,13.788,13.454,0.020844
HPPSC070A_J122339.7+011926,blue,185.915708,1.323861,61.843,201.014,,,,,13.047,12.965,9.688,7.873,15.344,14.737,14.494,0.026408
HPPSC070A_J144207.4+352623,blue,220.531018,35.439843,741.565,860.95,614.747,258.4,111.4,,9.857,8.981,6.477,4.088,12.936,12.001,11.06,0.079055
HPPSC070A_J125959.6+275132,blue,194.998394,27.858898,19.65,28.069,,,,,15.573,15.048,11.573,8.792,,,,0.1489
HPPSC070A_J033239.3-275358,blue,53.16397,-27.899444,17.966,29.274,25.843,,,,17.296,16.437,12.574,9.671,,,,0.563
HPPSC070A_J033246.4-275328,blue,53.193532,-27.891053,5.579,,,25.6,20.7,,17.296,16.446,13.247,9.286,,,,1.382
HPPSC070A_J033208.6-274648,blue,53.036218,-27.780094,13.416,,,36.6,,,14.907,14.518,11.348,9.246,17.228,16.402,15.349,0.3105
HPPSC070A_J114556.6+501201,blue,176.486197,50.200288,869.441,1024.259,1243.564,,270.4,121.1,11.201,11.121,7.69,5.045,13.555,13.056,12.929,0.002522
HPPSC070A_J043815.4+484140,blue,69.564349,48.694484,9987.042,,11410.279,4121,1599.8,572.2,9.9,9.473,4.841,2.215,13.451,12.433,11.604,0.0198
HPPSC070A_J141943.2+491412,blue,214.930079,49.236791,7247.401,8145.778,5555.98,,,,10.963,10.497,5.961,2.746,13.221,12.354,11.714,0.025738
HPPSC070A_J082555.6+353233,blue,126.481805,35.542549,20.463,,,,,,16.145,15.738,12.353,8.256,,,,0.002425
HPPSC070A_J015028.5+130858,blue,27.618797,13.149479,528.931,485.852,286.078,,,,14.284,12.989,8.633,5.772,16.63,15.695,15.382,0.146965
HPPSC070A_J171929.7+864419,blue,259.873894,86.738654,2797.052,3950.538,5714.108,,,,10.769,10.446,5.827,3.592,13.021,12.43,11.902,0.026362
HPPSC070A_J140121.0+542055,blue,210.337585,54.348581,19.849,,,,,,15.092,14.257,10.962,8.044,,,,0.718526
HPPSC070A_J043359.9-083444,blue,68.499864,-8.579023,34589.187,,20322.762,6625.6,2309.4,741.4,9.157,8.578,3.607,0.375,11.874,11.008,10.343,0.015938
HPPSC070A_J055942.7+210845,blue,89.927971,21.145833,173.204,,1123.01,668.8,346,,11.502,11.395,8.54,6.737,14.486,13.454,12.803,0.028893
HPPSC070A_J045145.4+443604,blue,72.939398,44.601045,4084.619,,5346.462,2178.3,983,398.1,10.462,10.159,5.912,3.191,12.925,11.853,11.42,0.017179
HPPSC070A_J085124.7+314855,blue,132.853072,31.815414,36.694,,,39.8,,,17.965,15.62,9.797,6.793,,,,2.638156
HPPSC070A_J172017.2+864412,blue,260.071729,86.736682,662.548,995.987,1089.212,,,,11.898,11.712,7.897,5.625,13.932,13.054,12.667,0.026428
HPPSC070A_J125816.9+274347,blue,194.57047,27.729763,60.912,100.15,196.044,132.9,66,,13.625,13.446,10.068,7.836,15.958,15.192,14.654,0.067997
HPPSC070A_J154624.5+692912,blue,236.602222,69.486668,184.456,,,,,,11.666,11.438,8.489,5.384,13.327,12.526,12.201,0.037389
HPPSC070A_J172120.6-233139,blue,260.336165,-23.52752,249.027,,997.754,615,335.6,,11.26,11.239,8.741,6.723,13.889,12.444,12.005,0.026465
HPPSC070A_J062345.8-605844,blue,95.940841,-60.978908,60.527,,,,,,11.575,11.105,8.375,5.877,13.894,13.212,12.844,0.040521
HPPSC070A_J080844.2+394853,blue,122.184446,39.814671,176.3,194.822,167.59,,,,13.967,13.505,8.948,5.693,16.124,15.189,15.154,0.091084
HPPSC070A_J084444.9+765310,blue,131.18744,76.886172,155.906,176.782,192.204,118.6,53.2,,11.556,10.649,7.698,5.114,15.056,14.259,13.158,0.131
HPPSC070A_J094257.2+465807,blue,145.738457,46.9685,5.425,9.459,,,,,,,,,,,,0.4084
HPPSC070A_J123330.4+090503,blue,188.376754,9.084261,67.824,65.795,85.601,,,,14.614,14.467,10.896,8.106,,,,0.032921
HPPSC070A_J105220.4+054942,blue,163.085019,5.828373,25.55,44.874,80.358,,,,12.48,12.437,10.599,8.001,14.138,13.469,13.128,0.041242
HPPSC070A_J125315.5-031029,blue,193.314895,-3.1748,163.647,286.081,395.356,,,,13.346,13.113,9.025,7.048,15.599,15.032,14.241,0.084495
HPPSC070A_J223726.7+342226,blue,339.36159,34.373869,130.977,266.847,434.905,260.9,,,11.092,11.189,9.24,7.293,13.3,12.577,12.178,0.021952
HPPSC070A_J111857.7+580324,blue,169.740742,58.05661,48.932,68.766,70.629,50.7,,,12.178,11.436,8.318,6.223,14.3,13.715,13.167,0.027872
HPPSC070A_J053108.9-050231,blue,82.787095,-5.041914,1298.543,1950.779,1644.834,,,,12.306,11.769,7.522,4.651,14.954,13.894,13.346,0.064668
HPPSC070A_J095434.6+690557,blue,148.644301,69.099065,177.77,,300.899,,,,14.325,14.271,9.451,6.466,,,,0.000229
HPPSC070A_J011532.4-005531,blue,18.88528,-0.925248,51.338,47.358,,,,,16.092,15.783,11.313,8.871,,,,0.347846
HPPSC070A_J232539.0+004613,blue,351.412659,0.770403,22.887,42.878,67.547,52.6,,,15.506,15.511,11.274,8.338,,,,0.72072
HPPSC070A_J033300.4-275141,blue,53.251722,-27.861322,4.459,6.559,17.737,,,,,,,,,,,0.1464
HPPSC070A_J165042.7+043618,blue,252.677952,4.604926,125.629,,365.8,,,,10.452,9.681,7.714,5.321,13.499,12.918,12.297,0.032059
HPPSC070A_J160449.5-414302,blue,241.206361,-41.717137,143.013,,,,,,11.223,11.269,9.278,6.853,14.113,13.244,12.597,0.015841
HPPSC070A_J033233.0-275452,blue,53.13772,-27.914526,2.099,3.5,,,,,16.891,16.651,13.131,9.369,,,,0.383
HPPSC070A_J132224.3-164341,blue,200.601363,-16.728152,4907.669,4238.876,2981.586,1073.5,393,,9.383,7.952,4.054,1.406,12.341,11.568,10.877,0.016541
HPPSC070A_J125041.1+253826,blue,192.671263,25.640487,263.264,402.151,394.471,179.5,63.7,,13.054,12.821,8.618,6.646,14.83,14.209,13.895,0.046221
HPPSC070A_J042140.2+364353,blue,65.417711,36.731528,1089.323,,2364.442,1077.2,549.9,257.9,10.877,10.768,7.344,4.725,13.436,12.76,12.187,0.018936
HPPSC070A_J220919.2-275408,blue,332.330227,-27.902302,54.908,,,,,,14.693,14.473,10.916,8.317,16.459,15.64,15.109,0.062366
HPPSC070A_J125946.5+274841,blue,194.944081,27.811483,58.757,75.176,90.634,43.2,,,14.848,14.447,10.391,7.985,16.762,16.144,15.649,0.1274
HPPSC070A_J123326.4+084212,blue,188.360295,8.703448,23.581,,,43.8,,,14.811,14.663,11.142,7.948,,,,0.091084
HPPSC070A_J155209.0+200549,blue,238.037698,20.096981,8.136,19.868,31.091,,,,13.032,12.921,11.458,9.121,14.777,14.143,13.713,0.089
HPPSC070A_J125929.9+275723,blue,194.874881,27.95645,46.299,83.833,85.801,,,,11.54,11.633,10.764,8.821,13.404,12.879,12.459,0.022445
HPPSC070A_J154422.0-332304,blue,236.0917,-33.384443,202.431,,493.603,296.4,,,12.592,12.425,8.688,6.954,15.049,14.338,13.724,0.047026
HPPSC070A_J023437.9-084716,blue,38.658177,-8.787716,1196.967,,1450.283,,,,9.757,8.806,5.636,3.081,12.735,11.8,10.989,0.043143
HPPSC070A_J163326.1-220032,blue,248.358988,-22.008849,760.117,,778.056,369.5,,,12.501,12.183,8.14,5.302,14.941,13.9,13.446,0.034617
HPPSC070A_J054828.6+293828,blue,87.119412,29.641013,1556.104,,1811.738,801.7,392.3,,12.099,11.759,7.615,5.06,15.327,14.352,13.868,0.025444
HPPSC070A_J015019.2+131116,blue,27.580035,13.187833,152.019,,,,,,13.623,13.15,9.371,7.119,15.787,14.992,14.401,0.158868
HPPSC070A_J125841.6+274531,blue,194.673433,27.758497,3.488,,,,,,16.317,15.868,12.49,8.258,,,,0.1586
HPPSC070A_J092718.5+230113,blue,141.827453,23.020224,238.276,,551.169,310.6,162.9,,10.611,10.347,7.718,5.344,12.854,12.102,11.912,0.026315
HPPSC070A_J155919.0+204448,blue,239.829252,20.746647,214.27,,,152.4,38.3,,13.846,13.432,9.187,6.927,15.833,15.151,14.525,0.111769
HPPSC070A_J102328.1+040919,blue,155.867097,4.155187,118.316,180.446,191.687,103.9,,,13.871,13.599,9.523,7.46,15.864,15.287,14.654,0.068859
HPPSC070A_J043719.4+244713,blue,69.330926,24.786891,183.543,,,,,,10.12,10.126,9.155,7.906,12.473,11.387,11.208,0.016678
HPPSC070A_J125924.2+282050,blue,194.850829,28.347174,235.709,363.066,375.156,188.7,84.2,,13.133,12.843,8.815,6.979,15.139,14.467,13.93,0.067517
HPPSC070A_J132059.5+085843,blue,200.248273,8.978528,2359.444,,4519.378,,,,10.49,9.93,6.24,4.29,13.502,12.694,12.011,0.031942
HPPSC070A_J115746.5+552606,blue,179.443785,55.435018,91.26,162.891,195.184,,,,13.991,13.721,9.561,7.746,15.986,15.178,14.634,0.129969
HPPSC070A_J145705.9+293232,blue,224.274642,29.542162,34.267,,59.083,45.2,,,18.134,15.826,9.552,6.762,,,,2.908
